0.000000 0.000000 0.000000
0.000000 0.071429 0.000000
0.000000 0.142857 0.000000
0.000000 0.214286 0.000000
0.000000 0.285714 0.000000
0.000000 0.357143 0.000000
0.000000 0.428571 0.000000
0.000000 0.500000 0.000000
0.000000 0.571429 0.000000
0.000000 0.642857 0.000000
0.000000 0.714286 0.000000
0.000000 0.785714 0.000000
0.000000 0.857143 0.000000
0.000000 0.928571 0.000000
0.000000 1.000000 1.000000

0.071429 0.000000 0.000000
0.071429 0.071429 0.005618
0.071429 0.142857 0.011533
0.071429 0.214286 0.018066
0.071429 0.285714 0.025584
0.071429 0.357143 0.034542
0.071429 0.428571 0.045542
0.071429 0.500000 0.059444
0.071429 0.571429 0.077583
0.071429 0.642857 0.102231
0.071429 0.714286 0.137706
0.071429 0.785714 0.193237
0.071429 0.857143 0.291292
0.071429 0.928571 0.494382
0.071429 1.000000 1.000000

0.142857 0.000000 0.000000
0.142857 0.071429 0.010938
0.142857 0.142857 0.022450
0.142857 0.214286 0.035147
0.142857 0.285714 0.049728
0.142857 0.357143 0.067042
0.142857 0.428571 0.088182
0.142857 0.500000 0.114653
0.142857 0.571429 0.148655
0.142857 0.642857 0.193636
0.142857 0.714286 0.255357
0.142857 0.785714 0.343950
0.142857 0.857143 0.477550
0.142857 0.928571 0.686236
0.142857 1.000000 1.000000

0.214286 0.000000 0.000000
0.214286 0.071429 0.015686
0.214286 0.142857 0.032180
0.214286 0.214286 0.050343
0.214286 0.285714 0.071139
0.214286 0.357143 0.095714
0.214286 0.428571 0.125493
0.214286 0.500000 0.162330
0.214286 0.571429 0.208747
0.214286 0.642857 0.268300
0.214286 0.714286 0.346136
0.214286 0.785714 0.449657
0.214286 0.857143 0.588723
0.214286 0.928571 0.773011
0.214286 1.000000 1.000000

0.285714 0.000000 0.000000
0.285714 0.071429 0.019624
0.285714 0.142857 0.040243
0.285714 0.214286 0.062905
0.285714 0.285714 0.088771
0.285714 0.357143 0.119183
0.285714 0.428571 0.155745
0.285714 0.500000 0.200429
0.285714 0.571429 0.255703
0.285714 0.642857 0.324682
0.285714 0.714286 0.411229
0.285714 0.785714 0.519820
0.285714 0.857143 0.654672
0.285714 0.928571 0.817085
0.285714 1.000000 1.000000

0.357143 0.000000 0.000000
0.357143 0.071429 0.022569
0.357143 0.142857 0.046263
0.357143 0.214286 0.072263
0.357143 0.285714 0.101858
0.357143 0.357143 0.136502
0.357143 0.428571 0.177875
0.357143 0.500000 0.227936
0.357143 0.571429 0.288955
0.357143 0.642857 0.363498
0.357143 0.714286 0.454276
0.357143 0.785714 0.563722
0.357143 0.857143 0.693059
0.357143 0.928571 0.840658
0.357143 1.000000 1.000000

0.428571 0.000000 0.000000
0.428571 0.071429 0.024387
0.428571 0.142857 0.049977
0.428571 0.214286 0.078027
0.428571 0.285714 0.109895
0.428571 0.357143 0.147092
0.428571 0.428571 0.191318
0.428571 0.500000 0.244484
0.428571 0.571429 0.308682
0.428571 0.642857 0.386078
0.428571 0.714286 0.478656
0.428571 0.785714 0.587733
0.428571 0.857143 0.713186
0.428571 0.928571 0.852488
0.428571 1.000000 1.000000

0.500000 0.000000 0.000000
0.500000 0.071429 0.025001
0.500000 0.142857 0.051232
0.500000 0.214286 0.079973
0.500000 0.285714 0.112604
0.500000 0.357143 0.150653
0.500000 0.428571 0.195822
0.500000 0.500000 0.250000
0.500000 0.571429 0.315210
0.500000 0.642857 0.393476
0.500000 0.714286 0.486539
0.500000 0.785714 0.595366
0.500000 0.857143 0.719462
0.500000 0.928571 0.856110
0.500000 1.000000 1.000000

0.571429 0.000000 0.000000
0.571429 0.071429 0.024387
0.571429 0.142857 0.049977
0.571429 0.214286 0.078027
0.571429 0.285714 0.109895
0.571429 0.357143 0.147092
0.571429 0.428571 0.191318
0.571429 0.500000 0.244484
0.571429 0.571429 0.308682
0.571429 0.642857 0.386078
0.571429 0.714286 0.478656
0.571429 0.785714 0.587733
0.571429 0.857143 0.713186
0.571429 0.928571 0.852488
0.571429 1.000000 1.000000

0.642857 0.000000 0.000000
0.642857 0.071429 0.022569
0.642857 0.142857 0.046263
0.642857 0.214286 0.072263
0.642857 0.285714 0.101858
0.642857 0.357143 0.136502
0.642857 0.428571 0.177875
0.642857 0.500000 0.227936
0.642857 0.571429 0.288955
0.642857 0.642857 0.363498
0.642857 0.714286 0.454276
0.642857 0.785714 0.563722
0.642857 0.857143 0.693059
0.642857 0.928571 0.840658
0.642857 1.000000 1.000000

0.714286 0.000000 0.000000
0.714286 0.071429 0.019624
0.714286 0.142857 0.040243
0.714286 0.214286 0.062905
0.714286 0.285714 0.088771
0.714286 0.357143 0.119183
0.714286 0.428571 0.155745
0.714286 0.500000 0.200429
0.714286 0.571429 0.255703
0.714286 0.642857 0.324682
0.714286 0.714286 0.411229
0.714286 0.785714 0.519820
0.714286 0.857143 0.654672
0.714286 0.928571 0.817085
0.714286 1.000000 1.000000

0.785714 0.000000 0.000000
0.785714 0.071429 0.015686
0.785714 0.142857 0.032180
0.785714 0.214286 0.050343
0.785714 0.285714 0.071139
0.785714 0.357143 0.095714
0.785714 0.428571 0.125493
0.785714 0.500000 0.162330
0.785714 0.571429 0.208747
0.785714 0.642857 0.268300
0.785714 0.714286 0.346136
0.785714 0.785714 0.449657
0.785714 0.857143 0.588723
0.785714 0.928571 0.773011
0.785714 1.000000 1.000000

0.857143 0.000000 0.000000
0.857143 0.071429 0.010938
0.857143 0.142857 0.022450
0.857143 0.214286 0.035147
0.857143 0.285714 0.049728
0.857143 0.357143 0.067042
0.857143 0.428571 0.088182
0.857143 0.500000 0.114653
0.857143 0.571429 0.148655
0.857143 0.642857 0.193636
0.857143 0.714286 0.255357
0.857143 0.785714 0.343950
0.857143 0.857143 0.477550
0.857143 0.928571 0.686236
0.857143 1.000000 1.000000

0.928571 0.000000 0.000000
0.928571 0.071429 0.005618
0.928571 0.142857 0.011533
0.928571 0.214286 0.018066
0.928571 0.285714 0.025584
0.928571 0.357143 0.034542
0.928571 0.428571 0.045542
0.928571 0.500000 0.059444
0.928571 0.571429 0.077583
0.928571 0.642857 0.102231
0.928571 0.714286 0.137706
0.928571 0.785714 0.193237
0.928571 0.857143 0.291292
0.928571 0.928571 0.494382
0.928571 1.000000 1.000000

1.000000 0.000000 0.000000
1.000000 0.071429 0.000000
1.000000 0.142857 0.000000
1.000000 0.214286 0.000000
1.000000 0.285714 0.000000
1.000000 0.357143 0.000000
1.000000 0.428571 0.000000
1.000000 0.500000 0.000000
1.000000 0.571429 0.000000
1.000000 0.642857 0.000000
1.000000 0.714286 0.000000
1.000000 0.785714 0.000000
1.000000 0.857143 0.000000
1.000000 0.928571 0.000000
1.000000 1.000000 1.000000

