0.000000 0.000000 0.000000
0.000000 0.055556 0.000000
0.000000 0.111111 0.000000
0.000000 0.166667 0.000000
0.000000 0.222222 0.000000
0.000000 0.277778 0.000000
0.000000 0.333333 0.000000
0.000000 0.388889 0.000000
0.000000 0.444444 0.000000
0.000000 0.500000 0.000000
0.000000 0.555556 0.000000
0.000000 0.611111 0.000000
0.000000 0.666667 0.000000
0.000000 0.722222 0.000000
0.000000 0.777778 0.000000
0.000000 0.833333 0.000000
0.000000 0.888889 0.000000
0.000000 0.944444 0.000000
0.000000 1.000000 1.000000

0.055556 0.000000 0.000000
0.055556 0.055556 0.003390
0.055556 0.111111 0.006889
0.055556 0.166667 0.010609
0.055556 0.222222 0.014673
0.055556 0.277778 0.019222
0.055556 0.333333 0.024421
0.055556 0.388889 0.030475
0.055556 0.444444 0.037646
0.055556 0.500000 0.046293
0.055556 0.555556 0.056927
0.055556 0.611111 0.070322
0.055556 0.666667 0.087738
0.055556 0.722222 0.111391
0.055556 0.777778 0.145562
0.055556 0.833333 0.199476
0.055556 0.888889 0.295632
0.055556 0.944444 0.496610
0.055556 1.000000 1.000000

0.111111 0.000000 0.000000
0.111111 0.055556 0.006672
0.111111 0.111111 0.013556
0.111111 0.166667 0.020873
0.111111 0.222222 0.028862
0.111111 0.277778 0.037794
0.111111 0.333333 0.047988
0.111111 0.388889 0.059831
0.111111 0.444444 0.073817
0.111111 0.500000 0.090601
0.111111 0.555556 0.111093
0.111111 0.611111 0.136624
0.111111 0.666667 0.169239
0.111111 0.722222 0.212264
0.111111 0.777778 0.271382
0.111111 0.833333 0.356709
0.111111 0.888889 0.486444
0.111111 0.944444 0.690807
0.111111 1.000000 1.000000

0.166667 0.000000 0.000000
0.166667 0.055556 0.009742
0.166667 0.111111 0.019790
0.166667 0.166667 0.030464
0.166667 0.222222 0.042107
0.166667 0.277778 0.055105
0.166667 0.333333 0.069905
0.166667 0.388889 0.087044
0.166667 0.444444 0.107189
0.166667 0.500000 0.131199
0.166667 0.555556 0.160221
0.166667 0.611111 0.195840
0.166667 0.666667 0.240331
0.166667 0.722222 0.297045
0.166667 0.777778 0.370991
0.166667 0.833333 0.469536
0.166667 0.888889 0.602627
0.166667 0.944444 0.780173
0.166667 1.000000 1.000000

0.222222 0.000000 0.000000
0.222222 0.055556 0.012505
0.222222 0.111111 0.025400
0.222222 0.166667 0.039086
0.222222 0.222222 0.053998
0.222222 0.277778 0.070614
0.222222 0.333333 0.089484
0.222222 0.388889 0.111251
0.222222 0.444444 0.136697
0.222222 0.500000 0.166787
0.222222 0.555556 0.202750
0.222222 0.611111 0.246184
0.222222 0.666667 0.299200
0.222222 0.722222 0.364594
0.222222 0.777778 0.446002
0.222222 0.833333 0.547815
0.222222 0.888889 0.674357
0.222222 0.944444 0.827259
0.222222 1.000000 1.000000

0.277778 0.000000 0.000000
0.277778 0.055556 0.014880
0.277778 0.111111 0.030217
0.277778 0.166667 0.046484
0.277778 0.222222 0.064184
0.277778 0.277778 0.083870
0.277778 0.333333 0.106164
0.277778 0.388889 0.131781
0.277778 0.444444 0.161560
0.277778 0.500000 0.196501
0.277778 0.555556 0.237809
0.277778 0.611111 0.286948
0.277778 0.666667 0.345689
0.277778 0.722222 0.416130
0.277778 0.777778 0.500608
0.277778 0.833333 0.601366
0.277778 0.888889 0.719725
0.277778 0.944444 0.854507
0.277778 1.000000 1.000000

0.333333 0.000000 0.000000
0.333333 0.055556 0.016797
0.333333 0.111111 0.034104
0.333333 0.166667 0.052447
0.333333 0.222222 0.072384
0.333333 0.277778 0.094518
0.333333 0.333333 0.119521
0.333333 0.388889 0.148148
0.333333 0.444444 0.181261
0.333333 0.500000 0.219847
0.333333 0.555556 0.265036
0.333333 0.611111 0.318108
0.333333 0.666667 0.380479
0.333333 0.722222 0.453629
0.333333 0.777778 0.538933
0.333333 0.833333 0.637316
0.333333 0.888889 0.748669
0.333333 0.944444 0.871044
0.333333 1.000000 1.000000

0.388889 0.000000 0.000000
0.388889 0.055556 0.018204
0.388889 0.111111 0.036956
0.388889 0.166667 0.056818
0.388889 0.222222 0.078386
0.388889 0.277778 0.102297
0.388889 0.333333 0.129253
0.388889 0.388889 0.160030
0.388889 0.444444 0.195490
0.388889 0.500000 0.236591
0.388889 0.555556 0.284380
0.388889 0.611111 0.339970
0.388889 0.666667 0.404491
0.388889 0.722222 0.478975
0.388889 0.777778 0.564179
0.388889 0.833333 0.660298
0.388889 0.888889 0.766590
0.388889 0.944444 0.880999
0.388889 1.000000 1.000000

0.444444 0.000000 0.000000
0.444444 0.055556 0.019063
0.444444 0.111111 0.038696
0.444444 0.166667 0.059485
0.444444 0.222222 0.082043
0.444444 0.277778 0.107031
0.444444 0.333333 0.135165
0.444444 0.388889 0.167228
0.444444 0.444444 0.204079
0.444444 0.500000 0.246648
0.444444 0.555556 0.295921
