0.000000 0.000000 0.000000
0.000000 0.125000 0.000000
0.000000 0.250000 0.000000
0.000000 0.375000 0.000000
0.000000 0.500000 0.000000
0.000000 0.625000 0.000000
0.000000 0.750000 0.000000
0.000000 0.875000 0.000000
0.000000 1.000000 1.000000

0.125000 0.000000 0.000000
0.125000 0.125000 0.017413
0.125000 0.250000 0.037683
0.125000 0.375000 0.064373
0.125000 0.500000 0.102941
0.125000 0.625000 0.163568
0.125000 0.750000 0.269302
0.125000 0.875000 0.482587
0.125000 1.000000 1.000000

0.250000 0.000000 0.000000
0.250000 0.125000 0.031969
0.250000 0.250000 0.068947
0.250000 0.375000 0.116869
0.250000 0.500000 0.183824
0.250000 0.625000 0.282028
0.250000 0.750000 0.431053
0.250000 0.875000 0.661046
0.250000 1.000000 1.000000

0.375000 0.000000 0.000000
0.375000 0.125000 0.041515
0.375000 0.250000 0.089267
0.375000 0.375000 0.150331
0.375000 0.500000 0.233456
0.375000 0.625000 0.349669
0.375000 0.750000 0.511836
0.375000 0.875000 0.730543
0.375000 1.000000 1.000000

0.500000 0.000000 0.000000
0.500000 0.125000 0.044826
0.500000 0.250000 0.096273
0.500000 0.375000 0.161734
0.500000 0.500000 0.250000
0.500000 0.625000 0.371354
0.500000 0.750000 0.536080
0.500000 0.875000 0.749292
0.500000 1.000000 1.000000

0.625000 0.000000 0.000000
0.625000 0.125000 0.041515
0.625000 0.250000 0.089267
0.625000 0.375000 0.150331
0.625000 0.500000 0.233456
0.625000 0.625000 0.349669
0.625000 0.750000 0.511836
0.625000 0.875000 0.730543
0.625000 1.000000 1.000000

0.750000 0.000000 0.000000
0.750000 0.125000 0.031969
0.750000 0.250000 0.068947
0.750000 0.375000 0.116869
0.750000 0.500000 0.183824
0.750000 0.625000 0.282028
0.750000 0.750000 0.431053
0.750000 0.875000 0.661046
0.750000 1.000000 1.000000

0.875000 0.000000 0.000000
0.875000 0.125000 0.017413
0.875000 0.250000 0.037683
0.875000 0.375000 0.064373
0.875000 0.500000 0.102941
0.875000 0.625000 0.163568
0.875000 0.750000 0.269302
0.875000 0.875000 0.482587
0.875000 1.000000 1.000000

1.000000 0.000000 0.000000
1.000000 0.125000 0.000000
1.000000 0.250000 0.000000
1.000000 0.375000 0.000000
1.000000 0.500000 0.000000
1.000000 0.625000 0.000000
1.000000 0.750000 0.000000
1.000000 0.875000 0.000000
1.000000 1.000000 1.000000

