0.000000 0.000000 0.000000
0.000000 0.166667 0.000000
0.000000 0.333333 0.000000
0.000000 0.500000 0.000000
0.000000 0.666667 0.000000
0.000000 0.833333 0.000000
0.000000 1.000000 1.000000

0.166667 0.000000 0.000000
0.166667 0.166667 0.031313
0.166667 0.333333 0.071785
0.166667 0.500000 0.134615
0.166667 0.666667 0.245523
0.166667 0.833333 0.468687
0.166667 1.000000 1.000000

0.333333 0.000000 0.000000
0.333333 0.166667 0.053467
0.333333 0.333333 0.121212
0.333333 0.500000 0.221154
0.333333 0.666667 0.378788
0.333333 0.833333 0.629225
0.333333 1.000000 1.000000

0.500000 0.000000 0.000000
0.500000 0.166667 0.061344
0.500000 0.333333 0.138442
0.500000 0.500000 0.250000
0.500000 0.666667 0.419250
0.500000 0.833333 0.669425
0.500000 1.000000 1.000000

0.666667 0.000000 0.000000
0.666667 0.166667 0.053467
0.666667 0.333333 0.121212
0.666667 0.500000 0.221154
0.666667 0.666667 0.378788
0.666667 0.833333 0.629225
0.666667 1.000000 1.000000

0.833333 0.000000 0.000000
0.833333 0.166667 0.031313
0.833333 0.333333 0.071785
0.833333 0.500000 0.134615
0.833333 0.666667 0.245523
0.833333 0.833333 0.468687
0.833333 1.000000 1.000000

1.000000 0.000000 0.000000
1.000000 0.166667 0.000000
1.000000 0.333333 0.000000
1.000000 0.500000 0.000000
1.000000 0.666667 0.000000
1.000000 0.833333 0.000000
1.000000 1.000000 1.000000

